oa_code,LOAC_supgrp_cd,KMeans_60pca,Queens_SFCM_60kvars,KNN8_SFCM_60kvars,MDT_SFCM_60kvars,Queens_SFCM_60pca,KNN8_SFCM_60pca,MDT_SFCM_60pca,Queens_GCN_167zscores,KNN8_GCN_167zscores,MDT_GCN_167zscores,Queens_GSCN_MeanAgg_167zscores,Queens_GSCN_MeanAgg_60kvars,Queens_GSonly_MeanAgg_167zscores,KNN8_GSCN_AttentionalAgg_167zscores,KNN8_GSCN_MaxPoolingAgg_167zscores,KNN8_GSCN_MaxPoolingAgg_167zscores_RW8,KNN8_GSCN_MaxPoolingAgg_167zscores_RW28,KNN8_GSCN_MeanAgg_167zscores,KNN8_GSCN_MeanAgg_60kvars,KNN8_GSCN_MeanPoolingAgg_167zscores,KNN8_GSonly_MeanAgg_167zscores,KNN8_Att2Vec_167zscores,KNN8_Node2Vec_167zscores,MDT_GSCN_MeanAgg_167zscores,MDT_GSCN_MeanAgg_60kvars,Queens_NAGAE_d1,KNN8_NAGAE_d1,MDT_NAGAE_d1,Queens_NAGAE_d2,KNN8_NAGAE_d2,MDT_NAGAE_d2
E00016435,B,0,3,3,3,3,3,2,5,7,7,3,7,1,3,2,6,3,4,0,5,1,2,4,1,3,1,5,5,5,3,4
E00016436,B,5,3,3,3,2,2,2,5,7,7,3,7,1,3,3,0,0,7,0,5,1,2,4,1,3,1,3,5,2,1,4
E00016437,B,0,3,3,3,3,3,3,5,7,6,3,2,1,3,2,6,3,4,0,5,1,2,4,1,3,1,3,5,5,3,4
E00016438,D,6,2,3,3,2,2,2,3,0,5,3,7,1,3,5,2,6,6,6,0,1,7,0,3,6,1,3,1,2,1,0
E00016439,B,0,3,3,3,3,3,2,5,7,7,3,2,1,3,3,0,0,7,0,5,1,2,7,1,3,1,5,5,5,3,4
E00016440,B,0,3,3,3,3,3,3,5,7,7,3,7,1,3,2,6,3,4,0,5,1,2,4,1,3,1,3,5,2,1,4
E00016441,B,0,3,3,3,3,3,2,5,7,7,3,7,1,3,3,0,0,7,0,5,1,2,7,1,3,1,5,5,5,1,4
E00016442,B,0,3,3,3,3,3,2,5,7,0,3,2,1,3,2,6,3,4,0,5,1,2,4,1,3,1,3,5,5,3,4
E00016443,F,7,4,4,4,0,0,1,2,0,0,5,0,1,1,7,5,7,0,3,1,1,1,2,6,4,0,0,3,0,5,7
E00016444,F,7,4,4,4,0,0,1,3,0,0,5,4,1,1,7,5,7,0,7,1,1,7,2,4,3,0,0,3,0,5,7
E00016445,E,7,4,2,4,0,0,1,3,0,0,5,6,1,1,5,2,6,0,6,1,1,7,0,4,1,0,0,3,0,2,7
E00016446,E,6,2,2,4,1,1,1,3,0,0,2,7,1,7,5,2,6,2,6,0,1,3,0,3,3,7,3,1,0,2,7
E00016447,E,5,2,2,4,0,0,1,3,0,0,5,7,1,1,3,0,0,0,7,3,1,7,0,4,3,0,0,1,0,5,7
E00016448,H,7,4,4,4,0,0,0,3,0,0,5,4,1,2,7,5,7,0,7,1,1,1,2,6,5,0,0,3,0,5,7
E00016449,E,5,2,2,4,0,0,1,3,0,0,5,7,1,1,7,5,3,0,6,1,1,7,0,4,3,0,0,1,0,2,7
E00016450,E,5,2,2,4,1,1,1,3,0,0,5,7,1,1,5,2,6,6,6,0,1,7,0,4,3,7,3,1,0,2,7
E00016451,E,7,2,2,4,0,1,1,3,0,0,5,0,1,1,5,2,4,0,4,1,1,3,0,4,3,0,0,3,0,2,7
E00016452,F,7,4,4,4,0,0,0,3,0,0,5,0,1,1,7,5,7,0,5,1,1,1,2,6,2,0,0,3,0,5,7
E00016453,E,5,2,2,4,0,0,1,3,0,2,5,0,1,1,3,0,4,6,4,0,1,7,0,4,3,0,0,1,0,2,7
E00016454,F,7,2,2,4,0,0,1,3,0,6,5,6,1,1,7,5,0,0,6,1,1,3,2,4,3,0,0,3,0,2,7
E00016455,E,7,4,2,4,0,0,1,3,0,0,5,6,1,1,7,5,7,0,6,1,1,3,0,4,3,0,0,3,0,2,7
E00016456,E,5,2,2,4,1,1,1,3,0,0,5,7,1,1,5,2,6,0,6,0,1,7,0,4,3,7,0,1,0,2,7
E00016457,E,6,2,2,4,1,1,1,3,0,0,2,7,1,1,5,2,6,2,1,0,1,3,0,3,3,7,0,1,0,2,7
E00016458,E,5,2,2,4,0,0,1,3,0,0,3,0,1,3,3,0,6,0,6,3,1,7,0,4,3,0,0,2,0,2,7
E00016459,F,7,4,4,4,0,0,0,3,0,0,5,4,1,6,7,5,7,0,3,1,1,3,2,6,1,0,0,3,0,5,7
E00016460,A,3,2,2,4,2,1,0,3,0,5,5,5,1,6,7,5,7,0,4,3,1,7,7,7,3,7,0,2,0,1,7
E00016462,E,6,2,2,4,1,1,1,3,0,0,5,7,1,1,5,2,6,2,1,0,1,3,0,4,3,7,0,1,0,2,7
E00016463,E,5,2,2,4,2,2,2,5,7,7,3,7,1,3,3,0,5,7,0,3,1,7,0,3,3,7,3,1,2,1,1
E00016464,B,0,2,2,4,2,2,2,5,7,7,3,7,1,3,2,6,3,4,0,5,1,2,4,1,3,0,0,2,0,1,1
E00016465,A,1,7,2,4,0,7,0,3,0,0,5,5,1,6,3,0,0,1,4,3,1,5,7,7,3,0,0,2,0,5,1
E00016466,F,7,4,4,4,0,0,0,3,0,0,5,6,1,6,7,5,7,0,7,1,1,1,2,6,5,0,0,3,0,5,7
E00016467,F,7,2,2,4,2,2,0,3,0,0,5,6,1,6,7,5,5,0,4,1,1,1,2,6,3,0,0,3,0,1,7
E00016468,F,7,4,4,4,0,0,1,3,0,0,5,4,1,6,7,5,7,0,3,1,1,1,2,6,0,0,0,3,0,5,7
E00016469,E,5,2,2,4,2,2,1,3,0,0,3,0,1,3,3,0,0,6,6,3,1,7,0,4,3,1,3,1,1,1,7
E00016470,E,7,2,2,4,0,0,1,3,0,0,5,6,1,1,7,5,7,0,6,1,1,3,0,4,3,0,0,3,0,5,7
E00016471,B,0,2,2,3,2,2,2,5,7,7,3,2,1,3,2,6,3,4,0,5,1,2,4,1,6,1,3,2,1,1,1
E00016472,B,5,2,2,4,2,2,2,5,7,4,3,0,1,3,3,0,1,7,0,5,1,7,7,1,3,1,0,2,0,1,1
E00016473,E,3,2,2,4,7,7,1,5,7,7,5,6,1,6,7,5,7,0,4,3,1,7,4,7,3,1,0,1,7,0,7
E00016474,E,5,2,2,4,0,0,1,3,0,0,5,6,1,6,3,0,0,0,4,3,1,7,7,4,3,1,0,2,0,5,7
E00016475,B,0,3,2,4,3,3,7,5,7,7,6,0,1,6,2,6,3,4,0,5,1,2,4,1,3,1,1,2,7,0,1
E00016476,G,0,0,0,4,3,3,7,5,7,2,6,6,1,6,2,6,3,4,4,3,1,2,4,7,3,1,1,2,7,0,1
E00016477,E,7,2,2,4,2,2,1,5,7,7,5,0,1,6,7,5,7,0,1,1,1,7,0,4,3,1,1,1,2,1,7
E00016478,E,1,2,2,4,0,7,1,4,0,0,5,5,1,6,7,5,7,0,6,1,1,5,7,4,7,0,0,2,7,0,7
E00016479,B,0,3,3,4,3,3,7,5,7,7,3,7,1,3,2,6,3,4,0,5,1,2,4,1,3,1,1,2,5,0,1
E00016480,B,0,3,3,3,3,3,7,5,7,7,6,2,1,6,2,6,3,4,0,5,1,2,4,1,3,1,0,2,7,0,1
E00016481,E,5,2,2,4,2,2,2,3,0,0,3,7,1,3,5,2,6,6,6,0,1,7,0,3,3,1,0,1,2,1,7
E00016482,G,0,0,2,4,3,3,7,5,7,7,6,6,1,6,2,6,4,4,4,3,1,2,4,1,3,1,1,2,5,0,1
E00016483,E,5,2,2,4,0,0,1,7,0,0,5,0,1,1,5,2,6,0,6,0,1,7,0,4,3,0,0,1,0,2,7
E00016484,F,7,4,4,4,0,0,1,3,0,0,5,6,1,2,7,5,7,0,5,1,1,1,2,6,7,0,0,3,0,5,7
E00016485,B,0,2,2,4,0,2,2,5,7,7,3,2,1,3,3,0,0,4,0,5,1,2,7,1,3,0,0,5,0,5,1
E00016486,E,7,4,4,4,0,0,1,3,0,0,5,6,1,6,7,5,7,0,4,1,1,1,2,7,3,0,0,3,0,5,7
E00016487,E,3,2,2,4,0,0,1,3,0,0,5,0,1,1,3,0,0,0,4,1,1,7,2,4,3,0,0,1,0,2,7
E00016488,F,7,4,4,4,0,0,0,3,0,6,5,6,1,2,7,5,7,0,1,1,1,1,2,6,5,0,0,3,0,5,7
E00016489,G,0,4,2,4,0,0,2,5,7,0,3,7,1,3,2,6,2,4,4,3,1,2,4,7,3,0,0,5,0,5,1
E00016490,E,7,2,2,4,0,0,1,3,0,0,5,7,1,1,7,5,7,0,6,1,1,7,0,4,3,0,0,1,0,5,7
E00016491,E,5,2,2,4,0,0,1,3,0,0,5,7,1,1,5,2,6,0,4,0,1,7,0,4,3,0,0,1,0,2,7
E00016492,E,3,2,2,4,0,0,1,3,0,0,5,7,1,3,3,0,0,1,5,3,1,7,7,1,3,0,0,5,0,5,1
E00016493,E,5,2,2,4,7,7,7,5,7,7,3,7,1,3,3,0,0,1,0,3,1,7,7,7,3,6,1,2,7,5,1
E00016494,E,5,2,2,4,7,0,7,5,7,7,5,0,1,6,7,5,6,0,2,1,1,7,0,4,3,0,1,3,7,5,7
E00016495,E,5,2,7,0,0,0,7,5,7,7,0,4,4,6,7,5,7,0,4,1,1,7,0,7,3,6,1,1,7,5,7
E00016496,E,3,7,7,0,7,7,7,6,2,1,0,6,0,6,7,5,7,1,4,3,1,5,1,7,3,6,1,2,7,5,2
E00016497,G,0,7,7,0,7,7,7,5,7,7,6,6,4,3,2,6,3,4,4,3,1,2,4,1,3,6,1,2,7,0,1
E00016498,A,3,7,7,0,7,7,7,6,2,3,0,5,1,6,1,1,2,1,4,2,1,4,1,0,3,6,1,3,7,0,7
E00016499,A,3,7,7,0,7,7,7,5,7,7,0,4,1,2,1,1,2,5,4,3,1,4,5,7,3,6,1,3,7,5,7
E00016500,A,3,7,7,0,7,7,7,6,2,3,0,6,4,6,1,1,2,4,4,2,1,5,4,7,3,6,1,2,7,0,1
E00016501,A,2,7,7,0,7,0,7,1,4,2,0,5,4,2,6,3,5,5,5,4,1,1,1,0,3,6,1,3,7,5,7
E00016502,A,3,7,7,0,7,7,7,5,7,7,6,6,1,1,7,5,7,1,4,3,1,7,1,6,3,6,1,3,1,5,7
E00016503,E,5,2,2,4,2,2,1,3,0,0,5,0,1,1,5,2,6,0,6,0,1,7,0,3,3,6,1,1,7,5,7
E00016504,H,2,6,7,0,6,6,0,1,4,2,0,3,4,4,6,3,6,5,3,4,1,1,2,2,4,4,1,3,4,5,2
E00016505,E,0,7,7,0,7,7,7,6,2,3,6,0,4,3,3,0,1,4,4,3,1,2,4,1,3,6,1,2,7,5,1
E00016506,H,2,6,7,0,6,6,7,1,4,2,0,3,4,4,6,3,0,5,3,4,1,1,1,0,0,4,7,3,4,6,2
E00016507,A,3,7,7,0,0,0,7,3,7,1,6,4,1,1,7,5,5,0,4,3,1,7,0,7,3,6,1,3,1,5,7
E00016508,A,2,7,7,0,6,6,7,1,4,4,0,4,4,6,6,3,5,5,3,4,1,1,1,0,0,4,1,3,4,5,7
E00016509,A,2,6,7,0,6,6,7,1,4,2,0,4,4,4,6,3,5,5,3,4,1,1,2,2,0,4,1,3,4,5,2
E00016510,H,2,6,6,0,6,6,6,4,6,5,0,3,0,4,6,3,5,5,3,4,3,1,1,2,0,4,7,3,4,5,2
E00016511,A,3,7,7,0,7,7,7,6,2,3,0,5,4,6,6,3,5,5,3,2,1,1,1,0,0,6,1,3,7,5,7
E00016512,A,2,7,7,0,6,6,0,1,4,2,0,4,4,6,6,3,0,5,7,1,1,1,2,0,3,0,7,3,4,5,7
E00016513,G,3,7,7,0,7,7,7,5,7,7,6,4,4,6,1,1,2,1,7,3,1,4,4,7,3,6,1,2,7,0,1
E00016514,A,1,7,7,0,7,7,7,6,2,3,0,6,4,6,1,1,2,1,4,2,1,5,1,7,0,6,1,2,7,0,1
E00016515,A,1,7,7,0,7,7,7,6,2,3,0,5,4,6,1,1,2,1,4,2,1,5,1,7,3,6,1,2,7,5,1
E00016516,A,3,7,7,0,7,7,7,5,2,3,0,4,4,6,1,1,2,1,4,2,1,5,4,7,3,6,1,2,7,0,1
E00016517,A,3,7,7,0,7,7,7,6,2,3,0,4,0,6,1,1,7,1,4,2,1,5,4,7,0,6,1,2,7,0,1
E00016518,A,1,7,7,0,7,7,7,6,2,3,0,6,0,1,7,5,7,1,4,2,1,5,7,7,3,6,1,2,7,0,1
E00016519,F,3,7,7,0,7,7,7,6,2,3,0,5,1,6,7,5,7,0,3,1,1,1,1,6,0,6,1,3,7,0,2
E00016520,A,1,7,7,0,7,7,7,5,2,3,7,5,0,6,1,1,4,1,4,2,1,5,1,0,0,6,1,2,7,0,1
E00016521,E,3,7,0,0,7,7,7,6,2,3,0,7,4,6,1,1,2,1,0,3,1,7,7,7,3,6,1,2,7,0,1
E00016522,A,0,7,7,0,7,7,7,6,2,3,0,6,0,6,1,1,2,1,4,5,1,5,7,7,3,6,1,2,7,0,1
E00016523,G,1,7,7,0,7,7,7,5,7,7,0,6,4,3,3,0,6,1,4,3,1,7,7,7,0,6,1,2,7,0,1
E00016524,A,3,7,7,0,7,7,7,5,7,1,6,6,4,6,3,0,0,1,4,3,1,7,7,7,3,6,1,2,7,0,1
E00016525,A,1,7,7,0,7,7,6,6,2,3,0,4,0,6,6,3,0,5,4,4,1,5,1,0,4,6,1,2,7,0,1
E00016526,A,1,7,7,0,7,7,7,6,2,3,6,6,4,3,2,6,7,4,4,5,1,2,7,7,3,6,1,2,7,0,1
E00016527,E,0,2,2,0,2,2,7,5,7,6,6,7,4,3,3,0,4,4,1,3,1,2,4,1,3,6,1,2,7,0,1
E00016528,E,5,7,2,0,7,2,7,5,7,7,6,0,4,3,3,0,0,1,1,3,1,7,7,7,3,6,1,2,7,0,2
E00016529,A,3,7,7,0,7,7,7,6,2,3,0,5,4,6,1,1,2,1,4,2,1,2,4,0,0,6,1,2,7,0,1
E00016530,A,3,7,7,0,7,7,7,6,2,3,0,6,4,6,1,1,2,1,2,2,1,5,4,7,3,6,1,2,7,0,1
E00016531,A,0,7,7,0,7,7,7,6,2,3,0,4,4,6,2,6,3,4,4,2,1,2,4,7,3,6,1,2,7,0,1
E00016532,G,0,7,0,0,7,7,7,5,7,7,6,6,4,3,1,1,2,4,4,3,1,2,4,1,3,6,1,2,7,0,1
E00016533,A,3,7,7,0,7,7,7,6,2,3,0,3,4,6,1,1,2,1,4,2,1,4,4,0,0,6,1,2,7,0,1
E00016534,A,3,7,7,0,7,7,7,6,2,3,7,3,4,4,1,1,2,5,4,2,1,1,1,2,0,6,1,4,7,0,2
E00016535,E,0,7,7,0,7,7,7,6,2,3,0,7,4,3,3,0,0,4,2,5,1,2,7,1,3,6,7,2,7,0,1
E00016536,A,3,7,7,0,7,7,7,6,2,0,0,3,0,6,1,1,2,1,4,2,1,5,4,0,0,6,1,2,7,0,1
E00016537,A,3,7,7,0,7,7,7,6,2,4,0,4,4,6,1,1,2,1,2,2,1,5,4,0,3,6,1,2,7,0,1
E00016538,A,3,7,7,0,7,7,7,6,2,3,7,3,0,6,1,1,2,4,4,2,1,5,4,0,0,6,1,2,7,0,1
E00016539,A,3,7,7,0,7,7,7,6,2,3,7,5,0,6,1,1,7,1,4,2,1,5,1,0,0,6,1,2,7,0,1
E00016540,A,3,7,7,0,7,7,7,6,2,3,0,4,1,6,6,3,5,5,1,4,1,1,1,0,3,6,1,3,1,5,7
E00016541,H,2,7,7,0,7,7,0,1,4,3,0,3,4,6,6,3,5,5,3,4,1,1,2,0,0,6,1,3,7,0,7
E00016542,G,0,0,7,4,7,7,3,5,7,2,3,0,1,3,2,6,3,4,4,3,1,2,4,7,3,0,1,5,1,5,1
E00016543,E,5,2,2,4,2,1,2,3,0,0,3,7,1,7,5,2,6,6,6,0,1,7,0,4,3,7,0,1,0,1,7
E00016544,E,5,2,2,4,2,2,1,3,0,0,3,0,1,3,3,0,0,0,5,1,1,7,7,4,3,7,3,3,1,1,7
E00016545,E,0,2,2,4,2,2,2,5,7,7,3,7,1,3,2,6,3,4,2,3,1,2,4,1,3,7,3,5,0,1,1
E00016546,E,5,2,2,4,2,2,2,3,0,0,3,7,1,7,3,0,0,6,4,3,1,7,0,4,3,0,5,1,1,1,7
E00016547,E,5,2,2,4,0,0,2,3,0,0,3,7,1,7,5,2,6,6,4,0,1,3,0,4,3,0,5,1,1,1,7
E00016548,E,7,0,2,4,2,0,1,3,0,0,3,6,1,1,7,5,7,0,4,1,1,7,0,6,3,0,5,3,1,1,7
E00016549,A,7,7,7,4,0,0,1,4,0,0,5,4,1,1,7,5,7,0,4,1,1,1,2,6,3,0,5,3,1,5,7
E00016550,E,5,2,2,4,2,2,2,5,7,6,3,0,1,3,3,0,0,6,1,3,1,7,0,1,3,1,5,1,1,1,7
E00016551,A,2,7,7,4,0,0,0,3,0,0,5,5,1,2,6,3,5,5,3,1,1,1,2,2,0,0,1,3,0,5,7
E00016552,G,0,0,0,4,7,7,2,5,7,7,6,4,1,3,2,6,1,4,4,5,1,2,4,7,3,1,5,5,1,1,1
E00016553,G,3,0,7,4,0,0,1,5,7,7,3,5,1,2,7,5,7,0,4,3,1,4,5,6,3,0,0,3,0,5,7
E00016554,E,5,0,2,4,2,2,1,5,7,7,3,0,1,3,3,0,0,0,1,3,1,7,7,7,3,1,5,3,5,1,7
E00016555,A,1,7,7,4,7,7,7,5,7,7,3,5,1,3,2,6,3,4,4,5,1,5,7,7,0,0,1,5,1,1,1
E00016556,G,5,0,7,4,7,7,2,5,7,7,3,4,1,2,3,0,0,1,4,3,1,4,5,7,3,0,1,1,1,5,7
E00016557,E,5,2,2,4,2,2,2,3,0,0,3,7,1,3,3,0,3,6,0,3,1,7,0,1,3,7,3,5,2,1,0
E00016558,E,5,2,2,4,1,2,2,0,3,3,3,0,1,7,5,2,6,6,6,0,1,7,0,1,3,7,3,1,2,1,0
E00016559,G,5,2,2,4,2,2,2,5,7,7,3,0,1,3,3,0,0,6,4,3,1,7,7,1,3,1,3,1,2,1,4
E00016560,E,5,2,2,4,2,2,2,5,7,7,3,2,1,3,3,0,0,6,7,3,1,7,0,1,3,7,3,1,2,1,0
E00016561,E,5,2,2,4,2,2,2,3,0,0,3,7,1,3,5,2,6,6,6,0,1,7,0,3,3,7,3,1,2,1,0
E00016562,E,5,2,2,4,2,2,2,3,0,0,3,7,1,7,5,2,7,6,6,0,1,3,0,4,3,7,3,1,2,1,0
E00016563,E,5,2,2,4,2,2,2,5,7,7,3,7,1,3,3,0,0,6,7,3,1,7,7,7,3,1,5,1,1,1,0
E00016564,E,3,2,2,4,2,2,1,5,7,7,3,6,1,2,7,5,7,7,4,3,1,7,1,7,3,1,5,3,1,1,0
E00016565,E,5,2,2,4,2,2,2,5,7,7,3,7,1,3,3,0,0,7,0,3,1,7,7,1,3,7,5,5,2,1,4
E00016566,E,5,2,2,4,2,2,2,3,0,0,3,7,1,3,3,0,0,7,6,3,1,7,7,1,3,7,3,1,2,1,0
E00016567,B,0,0,0,3,3,3,2,5,7,7,3,2,1,3,2,6,0,4,0,5,1,2,4,1,3,1,5,5,1,1,4
E00016568,E,7,2,2,4,1,1,1,3,0,0,2,7,1,7,5,2,6,6,6,0,1,3,0,4,3,7,3,1,0,1,0
E00016569,G,5,0,0,4,2,2,2,5,7,7,3,6,1,3,3,0,0,7,7,3,1,7,0,7,3,5,5,1,1,1,0
E00016571,F,7,2,2,4,2,2,1,3,0,2,5,6,1,2,7,5,7,0,3,1,1,1,2,6,3,7,5,3,1,1,0
E00016572,E,5,2,2,4,1,1,2,3,0,0,2,2,1,3,5,2,6,6,6,0,1,7,0,4,3,7,3,1,0,1,0
E00016573,E,7,2,2,4,1,1,1,3,0,0,2,7,1,1,5,2,6,2,6,1,1,3,0,4,3,7,3,1,0,1,0
E00016574,E,5,2,2,4,2,2,1,5,7,7,3,6,1,3,3,0,0,6,4,3,1,7,0,7,3,7,5,3,1,1,0
E00016575,E,5,2,2,4,1,1,2,3,0,6,2,2,1,7,5,2,2,6,6,0,1,3,0,4,3,7,3,1,0,1,0
E00016576,E,7,2,2,4,0,2,1,3,0,0,3,0,1,3,5,2,6,0,4,1,1,7,0,4,3,0,5,1,0,1,0
E00016577,A,7,2,2,4,2,0,1,3,0,0,3,4,1,1,7,5,0,0,4,1,1,7,1,7,3,7,3,3,1,1,0
E00016578,E,7,2,2,4,0,2,1,3,0,0,3,6,1,1,7,5,7,0,4,1,1,3,0,6,3,0,3,3,1,1,0
E00016579,E,5,2,2,4,2,2,2,3,0,0,3,0,1,7,3,0,0,6,0,3,1,7,0,3,3,7,3,1,2,1,0
E00016580,E,5,2,2,4,2,2,2,3,0,1,3,2,1,3,3,0,0,6,6,3,1,7,0,7,3,1,3,1,2,1,0
E00016581,E,5,2,2,4,2,2,2,1,0,0,3,7,1,3,3,0,0,6,0,3,1,7,4,1,3,7,3,5,2,1,4
E00016582,E,5,2,2,4,2,2,2,3,0,0,3,7,1,3,3,0,0,6,4,3,1,7,0,4,3,1,5,1,2,1,0
E00016583,E,5,2,2,4,2,2,2,3,0,0,3,7,1,3,3,0,0,7,6,0,1,7,7,4,3,0,3,5,0,1,1
E00016584,E,5,2,2,4,1,1,2,3,0,0,3,7,1,3,3,0,0,6,0,3,1,7,0,3,3,7,3,1,0,1,7
E00016585,E,5,2,2,4,0,0,1,7,0,0,5,7,1,1,7,5,7,0,6,3,1,7,0,4,3,0,0,1,0,2,7
E00016587,E,5,2,2,4,0,0,1,3,0,1,5,0,1,1,3,0,7,6,4,1,1,7,7,4,3,0,0,1,0,2,7
E00016588,E,7,2,2,4,0,0,1,3,0,4,5,4,1,1,7,5,7,0,4,1,1,7,0,4,3,0,0,3,0,5,7
E00016589,A,1,7,7,0,6,7,0,1,4,2,0,4,1,6,7,5,7,1,4,1,1,1,1,6,5,0,1,2,7,5,1
E00016590,E,7,2,4,4,0,0,1,3,0,0,5,0,1,1,5,2,6,0,6,1,1,3,0,4,3,0,0,3,0,2,7
E00016591,F,7,4,4,4,0,0,0,3,0,0,5,6,1,1,7,5,7,0,7,1,1,1,2,6,5,0,0,3,0,2,7
E00016592,F,7,4,4,4,0,0,0,3,0,0,0,6,1,1,7,5,7,0,7,1,1,7,2,6,3,0,0,3,0,5,7
E00016593,E,7,4,4,4,0,0,1,3,0,0,5,0,1,1,7,5,3,0,6,1,1,7,0,4,3,0,0,3,0,2,7
E00016594,E,7,2,2,4,1,1,1,3,0,0,3,0,1,1,5,2,6,0,6,0,1,7,0,4,3,0,0,3,0,2,7
E00016595,B,0,2,2,4,7,7,7,5,7,3,6,2,1,3,2,6,7,4,0,5,1,2,4,1,3,0,0,2,0,5,1
E00016596,E,7,2,2,4,1,1,1,3,0,0,3,6,1,1,7,5,7,0,4,1,1,3,0,4,3,7,3,3,0,1,7
E00016597,B,1,2,2,4,7,7,7,5,7,7,6,7,1,1,3,0,4,1,0,5,1,5,7,7,3,6,1,2,7,0,1
E00016598,E,5,2,2,4,2,2,1,3,0,0,3,0,1,3,3,0,0,6,4,3,1,7,0,4,3,7,3,1,2,1,7
E00016599,E,5,2,2,4,0,2,1,3,0,0,5,0,1,1,3,0,4,1,4,3,1,7,7,7,3,0,0,2,0,5,1
E00016600,F,7,4,4,4,0,0,0,3,0,0,5,4,1,1,7,5,7,0,3,1,1,3,2,6,1,0,0,3,0,2,7
E00016601,G,0,2,2,4,0,7,7,5,7,2,3,7,1,3,2,6,2,4,4,5,1,5,4,7,3,0,0,2,0,5,1
E00016602,F,7,4,4,4,0,0,1,3,0,0,5,4,1,1,7,5,7,0,3,1,1,3,2,6,0,0,0,3,0,2,7
E00016603,F,7,4,4,4,0,0,0,3,0,1,5,0,1,1,7,5,7,0,3,1,1,3,2,6,2,0,0,3,0,5,7
E00016604,F,7,2,4,4,0,0,0,1,4,2,0,4,1,1,7,5,7,5,3,1,1,5,1,6,3,0,0,3,7,5,7
E00016605,E,5,2,2,4,0,0,1,3,0,2,3,0,1,3,3,0,5,6,4,3,1,7,0,4,3,0,0,1,0,2,7
E00016606,F,7,4,4,4,0,0,1,3,0,1,5,4,1,1,7,5,7,0,3,1,1,3,2,6,3,0,0,3,0,2,7
E00016607,E,1,4,2,4,0,7,0,3,0,0,0,6,1,1,7,5,7,0,4,3,1,7,7,4,7,0,1,2,0,5,1
E00016608,E,7,2,4,4,0,0,1,3,0,0,5,4,1,1,5,2,6,0,6,1,1,3,0,4,3,0,0,1,0,2,7
E00016609,F,7,4,4,0,0,0,0,1,4,3,0,4,1,2,6,3,5,0,1,4,1,1,2,0,3,0,0,3,0,5,7
E00016610,E,7,4,4,4,0,0,1,3,0,0,5,6,1,1,7,5,3,0,1,1,1,3,0,4,3,0,0,3,0,2,7
E00016611,E,5,4,4,4,0,0,1,7,0,0,5,0,1,1,5,2,7,0,6,1,1,3,0,4,3,0,1,1,0,5,7
E00016612,F,2,4,4,0,6,0,0,1,4,2,0,6,1,6,6,3,5,5,5,4,1,1,2,2,2,0,1,3,4,5,7
E00016613,H,2,4,7,0,0,7,0,1,4,2,0,3,1,2,6,3,4,5,3,4,1,1,2,2,0,0,1,3,0,5,7
E00016614,A,3,7,7,0,7,7,7,5,7,7,6,4,1,3,1,1,7,4,4,3,1,2,4,7,3,0,1,2,7,5,1
E00016615,F,3,7,7,0,7,7,0,1,4,2,0,5,1,2,7,5,7,0,4,1,1,1,1,6,3,0,1,3,7,5,7
E00016616,E,5,2,2,4,2,2,2,5,7,7,3,7,1,3,3,0,0,6,7,3,1,7,0,1,3,0,1,1,0,5,7
E00016617,A,7,4,7,0,0,0,0,1,4,2,5,4,1,6,7,5,7,5,4,1,1,1,2,6,3,0,1,3,0,5,7
E00016618,E,0,2,2,4,3,7,7,5,7,7,3,7,1,3,3,0,0,4,0,5,1,2,4,1,3,6,1,2,7,5,1
E00016619,A,2,7,7,0,7,7,0,5,4,2,5,6,1,6,7,5,7,0,3,1,1,1,1,6,3,0,1,3,1,5,7
E00016620,A,2,7,7,0,0,0,0,1,4,2,6,5,1,6,6,3,5,5,3,1,1,1,2,0,0,0,1,3,0,5,7
E00016621,B,0,2,2,4,3,2,7,5,7,7,3,2,1,3,2,6,3,4,0,5,1,2,4,1,3,6,1,2,7,5,1
E00016622,E,5,7,7,4,7,7,7,5,7,7,5,0,1,1,3,0,0,7,4,3,1,7,7,4,3,6,1,2,7,5,1
E00016623,E,6,2,2,4,1,1,1,0,3,1,2,2,1,7,5,2,6,6,6,0,1,3,0,3,3,7,3,1,0,1,7
E00016624,E,6,2,2,4,1,1,1,3,0,0,5,0,1,1,5,2,0,0,6,0,1,3,0,4,3,0,0,1,0,2,7
E00016625,F,7,2,2,4,0,0,1,3,0,2,5,6,1,1,7,5,1,0,3,1,1,3,0,4,3,0,0,3,0,2,7
E00016626,F,7,2,2,4,0,0,1,3,0,5,5,6,1,1,7,5,7,0,4,1,1,1,2,6,3,0,0,3,0,2,7
E00016628,E,5,2,2,4,2,2,2,5,7,3,3,7,1,3,3,0,0,6,5,3,1,7,0,3,3,1,5,1,2,1,7
E00016629,G,0,0,2,4,2,2,2,5,7,5,3,7,1,3,2,6,3,4,5,5,1,2,4,7,3,1,3,5,2,1,1
E00016630,E,5,2,2,4,2,2,1,3,0,0,3,5,1,7,3,0,0,6,4,0,1,7,0,1,3,7,3,1,2,1,7
E00016631,E,5,2,2,4,2,2,1,5,7,7,3,0,1,3,3,0,0,6,4,3,1,7,0,4,3,7,3,1,0,1,7
E00016632,E,5,2,2,4,2,1,2,3,0,0,3,0,1,3,3,0,0,6,4,3,1,7,7,1,3,0,3,1,0,2,7
